dN/dS,LRT,p-value,Log(L)
2.804502661847769e-15,0.921084340868159,0.1685952104062464,-4.073269674241923
5.840566125974614e-16,0.5973647117481304,0.219792639064983,-3.834529661139816
2.804502661847769e-15,0.6113384067056824,0.2171421605125176,-4.260972930700252
2.449231293967717e-15,0.5712593042845739,0.2248794679885195,-3.991232257509735
4.936130869128893e-15,0.5712376195692883,0.2248837690558898,-10.27709496129453
1.028145822447522e-15,0.6918742118807231,0.2027638112638466,-4.532883714455715
5.64667360488876e-15,0.3326490703350267,0.2820516836896741,-11.40346984842446
1.028145822447522e-15,0.7693071131677929,0.1902157439181327,-4.081017883287277
1.028145822447522e-15,0.4868855696584085,0.2426599397699536,-3.941683200876312
1.028145822447522e-15,0.5712589422664029,0.2248795397921698,-3.942264645340826
6.041426093352821,1.913532591436429,0.08328569010211345,-10.60938238546887
3.111121936048188,0.9062834805130251,0.1705512237990179,-11.7390998369912
2.269969926313108e-14,0.3209983407585533,0.285504147799692,-12.87258734999001
2.804502661847769e-15,0.6288203511909831,0.2138941736300746,-4.225662627221522
3.828526983582287,1.199049167609054,0.136755900974365,-10.22187787613162
1.028145822447522e-15,0.6918742118807231,0.2027638112638466,-4.532883714455715
1,0,1,0
1,0,1,0
3.4225991229767,1.039269337989577,0.1539957327550398,-13.30421073871504
1,0,1,0
1,0,1,0
3.017973731541524,0.8637473694773234,0.1763460686913872,-9.171773407990967
1,0,1,0
3.02012695675122,0.8647153782329298,0.1762112410571574,-9.508824045006088
2.4649818264005,0.611427616548017,0.2171253965753348,-10.11478981724854
3.090238446818729,0.8968469491133604,0.1718142846389185,-16.00104693061222
1,0,1,0
1,0,1,0
5.974862516704361,1.896657495790372,0.08422646465736133,-11.05027143099077
1.038263951005382e-15,0.6932523573432938,0.2025301658406085,-10.7351649024029
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1.028145822447522e-15,0.65184607761325,0.2097267154884917,-11.30991702516306
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
2.804502661847769e-15,0.6518460776115305,0.2097267154887985,-11.30901779187513
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
7.735988469782796,6.957959709150316,0.004172356927105714,-20.964950856794
2.804502661847769e-15,0.5659636374471368,0.2259336661509154,-10.97638143965184
1,0,1,0
1,0,1,0
2.420776871663233,0.5903725819625372,0.2211375398950002,-11.08179966501083
2.700884266009938,0.7209605009057896,0.1979145140681522,-8.556515047652956
2.575708410209793,0.6630968297547177,0.2077343851270632,-10.89879630152182
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
4.560156740148123,1.448037095208463,0.1144215892799014,-17.32657887886961
1,0,1,0
4.936130869128893e-15,0.5882092205646536,0.2215562193604558,-11.79956386748555
1,0,1,0
2.804502661847769e-15,0.8100924128307874,0.1840464651381715,-10.61100897746334
2.944364421745244,0.8325906924938984,0.1807622357603083,-7.118634110096667
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
2.804502661847769e-15,0.7786151366596776,0.1887825075752358,-11.97717660372274
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1,0,1,0
1.038263951005382e-15,0.7564491980585224,0.1922210132509531,-10.14082560990846
2.403554998257238,0.5821073979836093,0.2227437358946984,-10.03843375329162
1,0,1,0
